LotArea,YearBuilt,YearRemodAdd,TotalBsmtSF,GrLivArea,FullBath,HalfBath,BedroomAbvGr,TotRmsAbvGrd,GarageArea,PoolArea,OverallQual,OverallCond,MSZoning,Street,Neighborhood,BldgType,HouseStyle,ExterQual,KitchenQual,GarageType,SaleCondition,SalePrice
29465,2020,1984,1088.0,3926,0,1,4,6,679.0,0,8,5,RM,Pave,NridgHt,1Fam,1Story,Gd,Fa,Detchd,Normal,501080
3579,1929,1966,2402.0,754,2,2,0,2,1285.0,0,3,9,FV,Pave,Gilbert,1Fam,1Story,Gd,Gd,Attchd,Normal,229576
4217,1920,1967,799.0,4323,1,1,2,3,1391.0,0,3,5,RL,Pave,NridgHt,1Fam,1Story,TA,TA,Attchd,Normal,483379
29452,1983,1994,2873.0,2376,2,1,5,11,785.0,0,8,7,RL,Pave,Somerst,1Fam,1Story,TA,TA,Detchd,Partial,418197
22408,1969,2002,1151.0,3257,1,1,6,4,848.0,0,2,6,RL,Pave,NAmes,TwnhsE,1.5Fin,Gd,TA,Attchd,Normal,384014
43960,1921,2017,2445.0,3124,2,1,6,9,869.0,0,9,2,RL,Pave,OldTown,1Fam,1Story,TA,Gd,Attchd,Normal,501854
26361,1981,2014,1956.0,4621,3,1,7,7,236.0,0,4,3,RH,Pave,OldTown,Duplx,2Story,TA,Fa,Attchd,Partial,533713
8811,1971,1950,2927.0,3504,3,0,6,13,726.0,0,6,5,RL,Pave,NridgHt,1Fam,1Story,Gd,Gd,Attchd,Normal,515554
29571,2002,2007,462.0,4234,3,2,4,11,1389.0,0,3,4,RL,Pave,OldTown,1Fam,1Story,Gd,Gd,None,Normal,530308
25070,1931,1975,1774.0,1744,3,0,4,12,1309.0,0,3,6,RL,Pave,Somerst,1Fam,1Story,Gd,Gd,BuiltIn,Normal,310125
19949,1932,1969,2045.0,1508,0,2,0,6,377.0,0,3,8,RL,Pave,Edwards,1Fam,1Story,Gd,TA,Detchd,Normal,235145
35036,2016,1959,807.0,4814,0,2,5,2,660.0,0,10,8,RL,Pave,Edwards,1Fam,2Story,TA,Fa,BuiltIn,Partial,612067
39758,1915,2008,186.0,2010,2,2,0,13,829.0,0,2,3,RL,Pave,NridgHt,Duplx,2Story,TA,Gd,Detchd,Normal,267330
49802,1975,1990,1743.0,2459,2,2,5,12,905.0,0,8,4,RL,Pave,NAmes,1Fam,1Story,TA,TA,BuiltIn,Normal,389063
30365,1937,1954,731.0,3008,3,2,0,13,375.0,0,9,1,RL,Pave,NridgHt,1Fam,1Story,Ex,Gd,Attchd,Normal,428406
8145,2015,2014,1935.0,3182,1,1,2,10,618.0,0,8,2,RH,Pave,Sawyer,1Fam,1.5Fin,Gd,Fa,Attchd,Normal,458128
39500,1997,1966,1213.0,1489,3,0,7,4,652.0,0,10,9,RL,Pave,OldTown,TwnhsE,1Story,Gd,TA,Detchd,Normal,367805
28237,1913,1971,1411.0,4784,2,0,4,4,1099.0,0,3,2,RL,Pave,OldTown,2FmCon,1Story,Gd,Ex,Attchd,Normal,518078
12985,1935,1990,428.0,754,3,1,1,3,1032.0,0,7,6,RH,Pave,Edwards,1Fam,2Story,Gd,Ex,Attchd,Normal,225694
40065,1996,2017,2905.0,4663,2,2,1,5,195.0,0,10,7,RM,Pave,Gilbert,1Fam,1Story,TA,Gd,Attchd,Normal,623399
27022,1922,2018,1307.0,4952,3,0,7,13,806.0,0,2,6,RH,Pave,NridgHt,1Fam,SFoyer,Ex,Gd,Attchd,Normal,532143
13842,2013,1960,2284.0,755,1,1,4,3,892.0,0,4,8,RH,Pave,NAmes,1Fam,2Story,TA,TA,Attchd,Normal,265906
42306,2008,2005,1217.0,1507,3,1,6,10,1313.0,0,6,9,RL,Pave,Edwards,1Fam,1Story,TA,Gd,Attchd,Normal,327212
14587,1965,2000,1310.0,2255,1,0,4,13,1084.0,0,5,8,RM,Pave,NridgHt,1Fam,1Story,TA,Fa,Attchd,Normal,319507
39141,2004,1970,770.0,3071,1,0,4,11,936.0,0,9,5,RL,Pave,CollgCr,1Fam,2Story,Ex,TA,BuiltIn,Normal,460080
35749,1984,1975,757.0,4408,2,2,7,8,1412.0,137,10,8,RL,Pave,NAmes,1Fam,1Story,TA,TA,Detchd,Partial,592569
11593,1901,1968,135.0,3497,1,2,4,9,846.0,0,4,9,C,Pave,NAmes,1Fam,SLvl,Fa,Gd,BuiltIn,Normal,388175
48690,1990,2009,791.0,3303,0,0,6,4,817.0,0,5,8,RL,Pave,SawyerW,TwnhsE,2Story,Gd,TA,BuiltIn,Normal,401432
17938,2020,2020,170.0,4265,0,2,5,7,563.0,0,4,2,RM,Pave,Gilbert,TwnhsE,1Story,TA,TA,Attchd,Normal,447239
41911,1972,1996,2206.0,4879,0,1,7,11,633.0,0,8,2,RM,Pave,Somerst,1Fam,2Story,TA,TA,Attchd,Normal,570799
27899,1964,2020,2248.0,3883,2,2,2,7,678.0,0,8,3,RL,Pave,NAmes,1Fam,1Story,TA,Fa,Attchd,Normal,552954
21346,1974,1975,1580.0,598,0,2,1,2,1017.0,0,3,7,FV,Pave,SawyerW,1Fam,1Story,Gd,Gd,BuiltIn,Normal,190481
17208,1966,1989,961.0,696,2,1,7,7,7.0,0,1,9,RL,Pave,OldTown,1Fam,2Story,TA,Ex,Attchd,Normal,129367
45539,1951,1954,2630.0,3029,2,2,3,4,1392.0,0,6,8,RL,Pave,NridgHt,1Fam,2Story,TA,TA,Detchd,Normal,456065
46868,1961,1970,875.0,1377,0,1,1,12,1068.0,0,2,9,FV,Pave,NWAmes,1Fam,2Story,TA,TA,Attchd,Normal,211351
12498,1922,1953,2418.0,2368,1,2,1,4,343.0,0,2,6,RL,Pave,NWAmes,1Fam,1Story,Fa,TA,BuiltIn,Normal,311243
48563,1925,1972,102.0,3165,3,0,6,4,795.0,0,3,1,RM,Pave,Gilbert,1Fam,2Story,TA,Gd,Attchd,Normal,354770
32178,1967,1964,1001.0,1888,2,2,0,11,1398.0,0,8,4,RL,Pave,OldTown,1Fam,1Story,Gd,TA,BuiltIn,Normal,367754
12182,1981,1957,1148.0,2915,0,0,4,12,1050.0,0,3,6,RL,Pave,NAmes,2FmCon,2Story,TA,Gd,Attchd,Normal,390435
10019,1954,1990,2845.0,1069,2,0,4,12,1216.0,0,7,6,C,Pave,OldTown,1Fam,2Story,TA,Gd,Attchd,Normal,309120
32980,1905,1968,1481.0,3137,1,0,4,11,848.0,0,10,8,RL,Pave,SawyerW,1Fam,2Story,Gd,Gd,Attchd,Normal,444993
21194,1934,1995,657.0,1565,1,0,0,12,1380.0,0,10,1,RL,Pave,CollgCr,1Fam,1.5Fin,Gd,Gd,None,Normal,337552
4800,1921,1977,2929.0,921,0,0,6,9,61.0,0,9,2,RL,Pave,Somerst,1Fam,1.5Fin,Fa,Gd,Attchd,Abnorml,247048
8222,1942,2017,1220.0,3383,2,1,7,6,1085.0,0,8,2,FV,Pave,Sawyer,1Fam,SFoyer,TA,Fa,BuiltIn,Normal,488200
41486,1914,1964,2780.0,1704,3,1,2,5,421.0,0,1,6,RL,Pave,Somerst,1Fam,SFoyer,Gd,TA,Detchd,Normal,300447
25660,1985,1986,422.0,1044,3,1,2,10,632.0,0,7,7,FV,Pave,NAmes,1Fam,2Story,Gd,Fa,Detchd,Abnorml,256897
21559,1959,1950,2619.0,4666,2,0,6,10,791.0,0,7,2,RL,Pave,OldTown,1Fam,SFoyer,TA,TA,Attchd,Normal,577505
37322,2000,2016,170.0,4139,2,2,3,2,550.0,0,8,5,RM,Pave,Somerst,1Fam,1.5Fin,TA,Gd,Attchd,Normal,506144
15075,2015,1973,2220.0,1723,2,1,2,3,1403.0,0,10,6,FV,Pave,NridgHt,1Fam,2Story,Gd,TA,Attchd,Partial,409032
9470,2005,1976,2710.0,3672,0,2,6,9,1300.0,0,5,4,RL,Pave,Somerst,1Fam,1Story,TA,Fa,,Normal,502498
36411,1911,1989,452.0,1267,1,2,7,6,605.0,0,10,1,RL,Pave,SawyerW,1Fam,1Story,Ex,Fa,None,Normal,295909
23091,2010,2012,2397.0,4157,3,0,2,8,1454.0,0,9,3,RM,Pave,Somerst,1Fam,1.5Fin,Gd,TA,Detchd,Normal,597102
33321,1948,2010,1975.0,1154,0,0,4,2,1138.0,0,9,9,RM,Pave,NridgHt,TwnhsE,1Story,TA,Gd,Attchd,Partial,330059
11003,1941,1985,1657.0,2946,2,0,5,13,1144.0,0,8,6,RL,Pave,Sawyer,1Fam,1.5Fin,Ex,Ex,Attchd,Normal,450491
49417,1937,1973,2541.0,720,2,1,6,11,524.0,0,6,2,RM,Pave,Sawyer,1Fam,1Story,TA,Gd,None,Normal,253036
20422,1981,1973,2667.0,4166,1,0,1,13,898.0,0,6,9,RM,Pave,NridgHt,Duplx,1Story,Gd,Fa,Attchd,Normal,525105
13675,1944,1953,2966.0,4777,2,1,2,6,1439.0,341,1,4,C,Pave,OldTown,1Fam,2Story,TA,Gd,BuiltIn,Normal,549260
42624,1934,2016,2053.0,4902,0,1,2,12,162.0,0,6,8,RM,Pave,CollgCr,1Fam,SLvl,Gd,TA,Attchd,Normal,535963
22889,1929,1983,287.0,3069,0,1,0,13,786.0,0,4,7,RL,Pave,NAmes,1Fam,1Story,Gd,Gd,Attchd,Abnorml,359774
49338,1987,2006,1641.0,1513,1,1,3,4,909.0,0,4,3,RH,Pave,Gilbert,1Fam,1.5Fin,TA,TA,BuiltIn,Normal,279245
2322,2005,1998,1447.0,2551,0,0,5,11,981.0,0,2,8,RL,Pave,NWAmes,1Fam,2Story,TA,Ex,Attchd,Normal,334561
18827,1929,2002,1913.0,4485,3,1,7,13,1360.0,0,4,4,RL,Pave,OldTown,1Fam,1Story,TA,Gd,Attchd,Normal,536329
48557,1977,1972,607.0,4810,0,0,0,13,,0,5,2,RL,Pave,Somerst,1Fam,1Story,TA,Gd,None,Normal,510284
7650,1905,2018,456.0,3519,0,0,4,3,1347.0,0,5,5,RL,Pave,NWAmes,1Fam,1Story,TA,TA,Detchd,Normal,397112
5925,1966,2002,1764.0,4181,0,1,1,3,172.0,0,5,1,RL,Pave,NWAmes,1Fam,1Story,TA,Gd,Detchd,Normal,482702
17532,1979,2011,1225.0,1943,3,0,3,10,999.0,0,4,8,RL,Pave,NridgHt,1Fam,1Story,TA,TA,Detchd,Abnorml,302617
3698,1906,1990,1235.0,4696,2,2,0,5,63.0,0,1,8,RL,Pave,Edwards,1Fam,1Story,TA,Gd,Attchd,Normal,433911
21579,1951,2006,1029.0,3510,0,0,6,5,1124.0,0,10,3,RM,Pave,CollgCr,TwnhsE,1Story,TA,TA,Attchd,Normal,475058
37720,1913,2009,2671.0,1072,1,0,2,8,1345.0,0,8,1,RL,Pave,CollgCr,1Fam,1.5Fin,Fa,Ex,Attchd,Normal,319065
43374,1972,2003,2423.0,1832,3,1,2,11,974.0,0,3,4,RL,Pave,Edwards,1Fam,2Story,Gd,TA,Attchd,Normal,329371
15359,1914,2019,446.0,4502,1,1,3,11,65.0,0,2,9,RL,Pave,NAmes,1Fam,2Story,TA,Gd,Attchd,Normal,390618
32919,1920,2006,834.0,3634,0,0,2,3,457.0,0,9,9,RL,Pave,Edwards,1Fam,1Story,Ex,TA,Detchd,Normal,439912
10205,1934,1959,810.0,4586,1,1,6,4,452.0,0,7,1,RL,Pave,Gilbert,1Fam,1.5Fin,Gd,Gd,Attchd,Normal,532558
44380,1965,1989,1424.0,725,0,2,0,4,1282.0,0,9,7,RL,Pave,Gilbert,1Fam,1.5Fin,TA,TA,Detchd,Normal,285450
24736,1990,1956,1411.0,4700,3,2,0,7,1449.0,0,2,6,RH,Pave,NridgHt,1Fam,2Story,TA,Fa,Attchd,Normal,545298
23919,1901,1987,958.0,2497,1,1,2,4,978.0,0,9,7,FV,Pave,Somerst,2FmCon,SLvl,TA,Ex,Attchd,Normal,377070
21478,1934,2010,1475.0,1271,1,0,2,12,177.0,0,10,7,FV,Pave,NWAmes,Twnhs,1.5Fin,TA,Ex,Attchd,Abnorml,292029
39109,1981,1952,2896.0,933,0,2,4,6,279.0,0,9,8,RL,Pave,CollgCr,1Fam,2Story,Ex,TA,BuiltIn,Partial,300817
16858,1977,2000,808.0,3599,0,2,1,5,343.0,0,9,8,RL,Pave,CollgCr,1Fam,2Story,TA,TA,Attchd,Normal,465842
35677,1919,1996,978.0,3229,2,0,7,4,1040.0,0,10,2,RL,Pave,Edwards,1Fam,1Story,Fa,Gd,Attchd,Normal,475020
30878,1981,2017,2463.0,3907,0,1,3,9,295.0,0,10,4,RM,Pave,Edwards,1Fam,1Story,Gd,Gd,Detchd,Normal,525154
38834,1909,1987,725.0,3640,0,2,0,11,201.0,0,4,4,RL,Pave,Edwards,1Fam,1Story,Ex,Ex,Attchd,Normal,389277
12882,1924,1985,2501.0,1365,2,0,3,4,961.0,0,10,8,RL,Pave,NAmes,Duplx,1Story,TA,Gd,Attchd,Normal,313314
16096,1965,1990,1216.0,3293,0,0,4,7,683.0,0,3,3,RL,Pave,Edwards,1Fam,1Story,TA,Gd,BuiltIn,Normal,384085
35072,1924,2018,2197.0,3411,0,2,0,8,1217.0,0,6,3,RL,Pave,Somerst,1Fam,1.5Fin,TA,TA,Attchd,Normal,439910
14721,1953,1962,1903.0,2915,2,1,4,8,1172.0,0,3,2,RH,Grvl,NWAmes,1Fam,1Story,TA,Gd,Attchd,Normal,389754
2779,1932,2007,2806.0,750,3,2,4,3,374.0,0,9,1,RM,Pave,OldTown,TwnhsE,SFoyer,TA,TA,Detchd,Normal,266440
47460,1935,1999,,4257,3,0,5,4,34.0,0,3,8,C,Pave,OldTown,1Fam,2Story,Gd,TA,Attchd,Normal,455302
8583,1994,1979,972.0,1418,0,2,2,13,1392.0,536,2,9,RL,Pave,Somerst,TwnhsE,1Story,TA,Gd,Attchd,Normal,244665
45361,1913,2011,,1673,0,1,6,11,28.0,392,8,9,FV,Pave,SawyerW,TwnhsE,1Story,Gd,TA,Attchd,Normal,350052
19271,1964,1974,1538.0,3703,2,0,5,11,774.0,0,6,8,RM,Pave,Gilbert,1Fam,1Story,Gd,TA,Attchd,Normal,451625
31475,2009,1976,1416.0,932,2,1,7,5,220.0,0,8,5,FV,Pave,OldTown,1Fam,SFoyer,TA,Gd,Attchd,Normal,291629
47148,1979,2000,2123.0,1335,3,2,3,8,52.0,0,7,1,RL,Pave,NAmes,1Fam,1.5Fin,TA,Gd,Attchd,Normal,318676
49785,1953,2006,598.0,2746,1,2,6,3,790.0,0,3,9,RL,Pave,SawyerW,1Fam,1Story,TA,Fa,Attchd,Normal,336362
20563,2009,1996,224.0,2762,0,1,3,4,1376.0,0,8,6,RM,Pave,Sawyer,1Fam,SLvl,TA,Fa,Attchd,Normal,418219
3606,1951,1988,1553.0,1397,1,2,2,8,1415.0,0,10,7,RL,Pave,NAmes,1Fam,2Story,Gd,Gd,BuiltIn,Normal,334599
26057,1902,1965,2160.0,4132,1,1,6,8,75.0,0,1,8,FV,Pave,CollgCr,1Fam,1Story,Gd,Ex,Detchd,Normal,431201
22107,1998,1971,2298.0,4315,2,2,5,11,493.0,0,1,5,RH,Pave,OldTown,1Fam,2Story,Gd,Gd,BuiltIn,Abnorml,471009
39099,1940,2003,840.0,746,0,1,3,4,116.0,0,10,6,RL,Pave,Gilbert,1Fam,2Story,TA,Gd,Attchd,Normal,226214
30029,1905,1970,1814.0,2929,0,1,5,13,,0,8,7,RL,Pave,Edwards,1Fam,1Story,TA,Gd,Attchd,Normal,414708
37454,1924,2021,713.0,1490,2,0,2,2,1198.0,0,9,7,RL,Pave,Edwards,1Fam,2Story,Fa,TA,Attchd,Normal,345173
29356,1912,1965,1106.0,3810,1,0,6,13,745.0,0,10,2,FV,Pave,NWAmes,1Fam,1Story,Ex,TA,BuiltIn,Normal,500552
4073,2016,2008,124.0,1426,2,1,6,4,948.0,0,6,1,RM,Pave,Gilbert,1Fam,1Story,TA,Gd,Attchd,Normal,228647
14308,1997,1980,1092.0,3938,3,2,0,6,763.0,0,5,8,RL,Pave,CollgCr,1Fam,1Story,TA,TA,Attchd,Normal,482498
36867,1907,1991,2931.0,3107,0,2,4,8,294.0,0,2,5,RL,Pave,NridgHt,1Fam,SFoyer,TA,Ex,Attchd,AdjLand,375674
38301,1920,1981,1279.0,1574,3,2,4,5,1017.0,0,9,2,RL,Pave,OldTown,TwnhsE,2Story,TA,Ex,Attchd,Partial,342063
42696,1997,2008,1750.0,4522,2,1,5,12,1474.0,0,6,3,RM,Pave,NWAmes,1Fam,1Story,TA,TA,Attchd,Partial,593223
35572,1967,1983,29.0,4299,0,1,6,12,1044.0,0,8,6,RL,Pave,Gilbert,1Fam,1Story,Gd,Ex,Attchd,Normal,502697
25252,1924,1958,2328.0,3651,3,1,3,2,1096.0,0,9,6,RL,Pave,Sawyer,1Fam,1Story,Gd,Gd,Attchd,Partial,547569
19185,1978,1960,2971.0,3938,3,1,5,7,841.0,0,9,8,RM,Pave,NAmes,1Fam,2Story,Gd,TA,Detchd,Normal,562036
42901,1967,1959,2017.0,3991,1,0,5,3,1059.0,0,8,5,RL,Pave,CollgCr,Duplx,1Story,Ex,Gd,Attchd,Normal,565578
12872,1944,1966,2415.0,1206,0,1,1,13,1256.0,0,10,5,RL,Pave,Gilbert,1Fam,1.5Fin,Gd,TA,Detchd,Normal,357422
10496,1959,2017,494.0,3564,3,2,7,4,496.0,317,8,7,RL,Pave,OldTown,1Fam,SLvl,Ex,Gd,Attchd,Normal,441602
17958,1911,1997,1609.0,1253,3,0,6,5,205.0,0,3,5,RL,Pave,NAmes,1Fam,2Story,Gd,Ex,Attchd,Normal,205190
33389,1931,2001,717.0,1087,1,2,4,7,425.0,0,3,9,RL,Pave,Gilbert,1Fam,1Story,TA,TA,Attchd,Normal,193789
28165,1995,1974,1016.0,1834,3,1,6,7,43.0,0,2,6,RH,Pave,Somerst,1Fam,1Story,TA,TA,Attchd,Normal,246184
39743,1991,1970,1337.0,2347,3,0,2,8,1114.0,104,1,7,C,Pave,NWAmes,1Fam,1Story,TA,Gd,Attchd,Normal,330387
33153,1912,2014,605.0,4434,3,1,5,6,1493.0,0,4,8,FV,Pave,Gilbert,1Fam,2Story,Gd,TA,Attchd,Normal,523349
28157,1930,2012,374.0,4426,1,0,1,8,604.0,0,2,5,FV,Pave,Somerst,1Fam,2Story,Gd,Fa,Attchd,Normal,447692
41452,1977,2000,2686.0,3817,3,2,1,3,1490.0,0,2,4,RL,Pave,NAmes,1Fam,2Story,Gd,TA,Attchd,Partial,538738
23680,1919,1985,1960.0,4520,3,1,4,2,453.0,592,5,8,RL,Pave,NAmes,2FmCon,1Story,Fa,Gd,Attchd,Normal,528291
33396,1917,2015,1048.0,3655,0,1,4,13,594.0,0,4,9,RL,Pave,NAmes,1Fam,1.5Fin,TA,TA,Attchd,Normal,397055
14375,1992,1964,1357.0,4802,0,0,4,11,1356.0,0,1,1,C,Pave,NridgHt,1Fam,1Story,Gd,TA,Attchd,Normal,506321
3122,1959,1988,115.0,2698,1,0,2,9,506.0,0,9,3,RM,Pave,Gilbert,1Fam,1Story,TA,TA,Attchd,Partial,366897
42309,1962,2019,2095.0,664,2,1,1,2,793.0,0,4,4,RL,Pave,Somerst,1Fam,2Story,Gd,Gd,None,Normal,230991
18225,1905,1950,1801.0,2498,0,0,3,13,1493.0,0,5,7,RL,Pave,Edwards,TwnhsE,1Story,TA,Gd,Attchd,Normal,359910
42260,1931,1972,2146.0,3557,1,1,2,3,20.0,0,7,6,RL,Pave,Sawyer,1Fam,2Story,Gd,TA,Attchd,Normal,447263
17146,1992,1988,1482.0,2584,3,0,0,12,1251.0,0,2,1,RL,Pave,Sawyer,Duplx,1.5Fin,Gd,Gd,Detchd,Abnorml,369706
18529,1942,2006,1546.0,4928,3,2,7,13,1399.0,0,8,4,FV,Pave,Somerst,1Fam,2Story,TA,TA,,Normal,595594
30902,1901,1983,1620.0,902,1,0,7,11,1153.0,614,2,6,RL,Pave,Edwards,1Fam,1Story,TA,TA,BuiltIn,Normal,184248
5763,1959,1990,2452.0,913,3,2,5,7,619.0,0,10,3,FV,Pave,CollgCr,1Fam,1Story,TA,TA,BuiltIn,Normal,315708
32487,1922,2022,684.0,544,3,0,7,2,413.0,0,5,2,RL,Pave,NridgHt,1Fam,1Story,TA,Gd,Detchd,Partial,145960
48328,1982,1962,2950.0,4657,2,0,4,11,1094.0,0,2,2,RM,Pave,Somerst,1Fam,1Story,Gd,Gd,None,Normal,579428
49424,1930,2019,2550.0,2967,3,1,1,4,1427.0,0,2,4,FV,Pave,OldTown,1Fam,SFoyer,TA,TA,Attchd,Normal,394834
10146,2014,1955,1471.0,1367,0,0,7,8,1420.0,0,4,1,FV,Pave,NWAmes,1Fam,2Story,Fa,TA,Detchd,Normal,286051
29029,1904,2001,2941.0,518,3,0,5,13,336.0,0,4,2,RL,Pave,NWAmes,Twnhs,1Story,TA,Fa,BuiltIn,Normal,193367
13164,1982,1952,1599.0,864,1,2,7,9,909.0,0,8,2,RL,Pave,SawyerW,1Fam,SLvl,TA,TA,Detchd,Normal,265473
37237,1933,2012,2305.0,4332,2,0,6,5,275.0,612,6,4,RL,Pave,Sawyer,1Fam,2Story,TA,Gd,None,Normal,536740
37296,1909,1998,2891.0,1079,3,1,2,13,891.0,0,10,4,RL,Pave,NAmes,1Fam,1Story,TA,TA,Attchd,Partial,383645
25527,1988,1996,2168.0,1045,1,2,0,4,12.0,0,8,1,RM,Pave,OldTown,1Fam,1Story,TA,TA,Attchd,Normal,283070
30873,1901,2004,809.0,4650,0,1,6,2,1026.0,0,7,7,FV,Pave,CollgCr,1Fam,1Story,TA,TA,None,Abnorml,493002
37897,1910,2013,,3539,3,1,2,13,977.0,0,10,7,RL,Pave,Edwards,1Fam,SFoyer,TA,TA,Attchd,Normal,517108
22109,1949,2014,2101.0,4637,2,1,2,10,1247.0,0,4,1,RL,Pave,CollgCr,1Fam,2Story,TA,Gd,Detchd,Partial,547170
37335,1930,2016,1354.0,4544,3,1,3,11,973.0,0,2,8,RL,Pave,Sawyer,Duplx,1.5Fin,TA,Ex,Attchd,Normal,503276
40209,1955,1964,783.0,4826,1,2,7,7,174.0,0,9,7,FV,Pave,NAmes,2FmCon,1Story,Gd,Gd,,Normal,571847
20750,1978,1981,240.0,952,2,0,5,7,1408.0,0,2,7,RH,Pave,Edwards,1Fam,1.5Fin,Gd,Gd,BuiltIn,Normal,164794
22672,1972,2017,1778.0,4461,3,1,3,10,240.0,0,1,6,RL,Pave,Somerst,1Fam,1Story,Fa,Ex,Attchd,Normal,477564
13055,1986,1967,1553.0,1881,0,2,2,2,546.0,0,8,4,RL,Pave,SawyerW,1Fam,SFoyer,Gd,TA,Attchd,Normal,327867
23374,1982,1992,482.0,1967,2,1,7,7,13.0,0,10,8,RM,Pave,Edwards,TwnhsE,SLvl,TA,Gd,Attchd,Normal,360414
14581,1908,1984,1012.0,3238,0,0,0,13,1218.0,0,9,2,RM,Pave,Sawyer,1Fam,1Story,TA,Fa,BuiltIn,Normal,449477
25563,1998,2007,186.0,1716,1,2,1,6,1420.0,0,1,7,RL,Pave,CollgCr,1Fam,2Story,TA,Gd,Detchd,Normal,222306
8319,1920,1982,1881.0,1380,3,2,1,12,1454.0,0,7,3,FV,Pave,NWAmes,1Fam,2Story,Fa,Ex,Attchd,Normal,338143
27212,1972,1963,2703.0,4314,0,0,7,7,1329.0,0,2,3,RH,Pave,CollgCr,1Fam,SLvl,TA,Gd,Attchd,Normal,518513
26262,1927,1983,2309.0,3649,1,2,6,12,1357.0,0,6,7,RL,Pave,CollgCr,1Fam,1Story,TA,Gd,BuiltIn,Normal,468377
12546,1961,2010,952.0,584,3,0,5,9,724.0,0,5,3,RL,Pave,CollgCr,1Fam,1Story,Gd,Fa,BuiltIn,Normal,201649
32963,2009,1953,1387.0,4644,1,2,4,6,1433.0,0,1,5,RL,Pave,SawyerW,1Fam,1.5Fin,TA,Ex,Attchd,Normal,533888
30269,2014,2008,490.0,1668,0,2,4,3,,0,2,8,RL,Pave,Sawyer,2FmCon,2Story,TA,Gd,Attchd,Normal,200873
24650,1906,1978,430.0,4664,1,0,1,13,690.0,0,2,4,RL,Pave,OldTown,1Fam,1Story,Gd,Fa,Detchd,Normal,471358
4211,1979,1955,238.0,3629,2,0,2,13,1475.0,0,10,7,RL,Pave,SawyerW,1Fam,1.5Fin,TA,Gd,Attchd,Normal,479636
6353,1915,1998,2351.0,4145,3,2,2,3,746.0,0,10,7,RL,Pave,SawyerW,1Fam,1Story,TA,Ex,None,Normal,552563
30577,1996,1989,2345.0,3026,1,2,3,11,768.0,0,6,2,RL,Pave,Sawyer,1Fam,2Story,TA,Gd,Attchd,Normal,433690
25363,1903,2014,75.0,3367,0,0,7,6,871.0,0,1,8,RL,Pave,NridgHt,1Fam,1Story,Gd,Gd,Detchd,Normal,343600
23292,1903,2018,1356.0,4016,3,0,5,4,494.0,0,4,9,RL,Pave,SawyerW,1Fam,1Story,TA,Gd,Attchd,Normal,447180
41983,2002,1976,1923.0,3867,2,2,7,11,416.0,0,10,6,RM,Pave,Edwards,TwnhsE,1Story,Gd,Gd,BuiltIn,Normal,540064
10442,1939,1955,1781.0,2694,3,2,7,4,1414.0,0,5,5,RM,Pave,NridgHt,1Fam,1Story,TA,TA,Attchd,Normal,410064
49775,1916,1962,2689.0,4055,2,2,3,9,1396.0,0,2,1,RL,Pave,Sawyer,1Fam,2Story,TA,TA,Attchd,Normal,513110
3262,2000,2013,826.0,945,3,0,4,8,627.0,0,2,1,RL,Pave,Gilbert,2FmCon,2Story,TA,Ex,Attchd,Normal,204704
33487,2002,2011,2330.0,4126,1,2,7,2,1075.0,0,7,9,C,Pave,Gilbert,Duplx,1Story,TA,Gd,BuiltIn,Normal,555853
17350,1951,1968,590.0,4516,1,1,1,13,1399.0,0,7,4,RL,Pave,OldTown,1Fam,1Story,Gd,Gd,Attchd,Normal,537793
13612,1992,1992,2119.0,4375,0,0,6,13,1418.0,0,6,1,RH,Pave,Somerst,TwnhsE,2Story,Gd,TA,Attchd,Abnorml,542167
25558,1951,1969,2750.0,3837,2,2,7,6,1020.0,0,1,3,RL,Pave,SawyerW,1Fam,1Story,Ex,Gd,Attchd,Normal,487511
46920,1935,2017,1902.0,761,0,0,2,10,141.0,0,3,6,RM,Pave,CollgCr,1Fam,2Story,TA,TA,Attchd,Normal,199783
40390,1937,1993,1910.0,2348,1,1,7,5,1109.0,0,9,8,RL,Pave,Somerst,1Fam,2Story,TA,TA,Attchd,Normal,432399
1981,2002,1972,574.0,4525,2,0,1,2,1487.0,0,10,2,RM,Pave,Somerst,1Fam,SLvl,Ex,Gd,Attchd,Normal,600462
48804,1949,1951,891.0,2766,0,2,0,9,,0,1,8,FV,Pave,NridgHt,1Fam,2Story,Ex,TA,Detchd,Normal,303802
34421,1962,1971,2059.0,591,0,1,1,6,843.0,484,2,1,FV,Pave,Edwards,1Fam,1Story,TA,Gd,Detchd,Abnorml,165190
41885,2000,2006,140.0,4722,0,1,0,3,1008.0,0,8,2,RH,Pave,Gilbert,1Fam,1.5Fin,TA,Gd,BuiltIn,Normal,567942
3024,2015,2021,1789.0,4675,0,2,3,13,1261.0,0,7,8,RL,Pave,NWAmes,1Fam,SFoyer,Gd,Gd,BuiltIn,Normal,578280
36388,1962,1956,16.0,3809,0,2,3,2,9.0,0,9,7,RL,Pave,Edwards,1Fam,1Story,Gd,Gd,Attchd,Normal,469134
16548,1961,2005,1086.0,1482,2,2,4,13,663.0,0,10,5,RL,Pave,Gilbert,Twnhs,SFoyer,Gd,TA,Detchd,Normal,340285
36611,1998,2016,252.0,3943,0,0,1,13,572.0,0,4,2,RL,Pave,NWAmes,1Fam,2Story,Gd,TA,Attchd,Normal,442861
